,date,Gross Sales,Discounts,Net Sales,Tax,Total Collected,Cash,Card,PayPay
39385,2019-10-20,399,0,399,31,430,430,0,0
39386,2019-10-20,965,0,965,77,1042,1042,0,0
39387,2019-10-20,1641,0,1641,164,1805,1805,0,0
39388,2019-10-20,584,0,584,46,630,630,0,0
39389,2019-10-20,781,0,781,62,843,843,0,0
39390,2019-10-20,168,0,168,13,181,181,0,0
39391,2019-10-20,362,0,362,28,390,0,390,0
39392,2019-10-20,232,0,232,18,250,250,0,0
39393,2019-10-20,902,0,902,72,974,974,0,0
39394,2019-10-20,455,-45,410,32,442,442,0,0
39395,2019-10-20,195,0,195,15,210,210,0,0
39396,2019-10-20,260,-26,234,18,252,252,0,0
39397,2019-10-20,47,0,47,3,50,50,0,0
39398,2019-10-20,446,0,446,35,481,0,481,0
39399,2019-10-20,825,0,825,66,891,891,0,0
39400,2019-10-20,334,-33,301,24,325,325,0,0
39401,2019-10-20,569,0,569,45,614,614,0,0
39402,2019-10-20,491,0,491,49,540,540,0,0
39403,2019-10-20,891,0,891,89,980,980,0,0
39404,2019-10-20,428,0,428,34,462,462,0,0
39405,2019-10-20,891,0,891,89,980,980,0,0
39406,2019-10-20,891,0,891,89,980,980,0,0
39407,2019-10-20,531,0,531,42,573,0,573,0
39408,2019-10-20,214,0,214,17,231,231,0,0
39409,2019-10-20,469,0,469,37,506,0,506,0
39410,2019-10-20,628,0,628,62,690,0,0,690
39411,2019-10-20,1129,0,1129,112,1241,1241,0,0
39412,2019-10-20,224,0,224,22,246,246,0,0
39413,2019-10-20,723,0,723,72,795,0,0,795
39414,2019-10-20,722,0,722,72,794,794,0,0
39415,2019-10-20,1002,0,1002,80,1082,1082,0,0
39416,2019-10-20,1651,0,1651,165,1816,1816,0,0
39417,2019-10-20,3128,0,3128,250,3378,3378,0,0
39418,2019-10-20,325,0,325,26,351,351,0,0
39419,2019-10-20,491,0,491,49,540,540,0,0
39420,2019-10-20,491,0,491,49,540,540,0,0
39421,2019-10-20,389,0,389,38,427,427,0,0
39422,2019-10-20,389,0,389,38,427,427,0,0
39423,2019-10-20,370,0,370,37,407,407,0,0
39424,2019-10-20,1943,0,1943,194,2137,2137,0,0
39425,2019-10-20,130,0,130,13,143,0,143,0
39426,2019-10-20,687,0,687,54,741,741,0,0
39427,2019-10-20,436,0,436,43,479,479,0,0
39428,2019-10-20,2335,0,2335,233,2568,2568,0,0
39429,2019-10-20,149,0,149,11,160,160,0,0
39430,2019-10-20,715,0,715,57,772,772,0,0
39431,2019-10-20,288,0,288,28,316,316,0,0
39432,2019-10-20,773,0,773,77,850,850,0,0
39433,2019-10-20,742,0,742,59,801,801,0,0
39434,2019-10-20,1186,0,1186,94,1280,1280,0,0
39435,2019-10-20,918,0,918,73,991,991,0,0
39436,2019-10-20,872,0,872,69,941,0,941,0
39437,2019-10-20,334,0,334,26,360,360,0,0
39438,2019-10-20,519,0,519,51,570,570,0,0
39439,2019-10-20,1195,0,1195,119,1314,1314,0,0
39440,2019-10-20,1067,0,1067,85,1152,1152,0,0
39441,2019-10-20,1290,0,1290,129,1419,1419,0,0
39442,2019-10-20,448,0,448,35,483,483,0,0
39443,2019-10-20,334,0,334,26,360,360,0,0
39444,2019-10-20,306,0,306,24,330,330,0,0
39445,2019-10-20,546,0,546,54,600,600,0,0
39446,2019-10-20,529,0,529,42,571,571,0,0
39447,2019-10-20,371,0,371,37,408,408,0,0
39448,2019-10-20,232,0,232,18,250,250,0,0
39449,2019-10-20,588,0,588,47,635,635,0,0
39450,2019-10-20,843,0,843,67,910,910,0,0
39451,2019-10-20,232,0,232,18,250,250,0,0
39452,2019-10-20,167,0,167,16,183,183,0,0
39453,2019-10-20,1547,0,1547,154,1701,1701,0,0
39454,2019-10-20,409,0,409,32,441,0,0,441
39455,2019-10-20,1819,0,1819,181,2000,0,0,2000
39456,2019-10-20,1546,0,1546,154,1700,1700,0,0
39457,2019-10-20,408,0,408,32,440,440,0,0
39458,2019-10-20,773,0,773,77,850,850,0,0
39459,2019-10-20,531,0,531,42,573,0,573,0
39460,2019-10-20,773,0,773,77,850,0,850,0
39461,2019-10-20,1686,0,1686,168,1854,0,1854,0
39462,2019-10-20,1546,0,1546,154,1700,0,0,1700
39463,2019-10-20,2296,0,2296,194,2490,2490,0,0
39464,2019-10-20,334,0,334,26,360,360,0,0
39465,2019-10-20,491,0,491,49,540,540,0,0
39466,2019-10-20,1557,0,1557,155,1712,1712,0,0
39467,2019-10-20,1778,0,1778,177,1955,0,1955,0
39468,2019-10-20,1546,0,1546,154,1700,0,1700,0
39469,2019-10-20,1084,0,1084,108,1192,0,1192,0
39470,2019-10-20,362,0,362,28,390,390,0,0
39471,2019-10-20,1046,0,1046,104,1150,0,1150,0
39472,2019-10-20,1640,0,1640,164,1804,1804,0,0
39473,2019-10-20,2656,0,2656,222,2878,0,0,2878
39474,2019-10-20,1546,0,1546,154,1700,1700,0,0
39475,2019-10-21,1174,0,1174,117,1291,1291,0,0
39476,2019-10-21,389,0,389,31,420,420,0,0
39477,2019-10-21,325,0,325,26,351,0,0,351
39478,2019-10-21,806,0,806,64,870,870,0,0
39479,2019-10-21,260,0,260,26,286,286,0,0
39480,2019-10-21,334,0,334,33,367,367,0,0
39481,2019-10-21,603,0,603,48,651,651,0,0
39482,2019-10-21,334,0,334,26,360,360,0,0
39483,2019-10-21,891,0,891,89,980,980,0,0
39484,2019-10-21,763,0,763,61,824,824,0,0
39485,2019-10-21,727,0,727,58,785,785,0,0
39486,2019-10-21,937,0,937,74,1011,1011,0,0
39487,2019-10-21,1158,0,1158,92,1250,1250,0,0
39488,2019-10-21,1040,0,1040,104,1144,1144,0,0
39489,2019-10-21,603,0,603,48,651,651,0,0
39490,2019-10-21,298,0,298,23,321,321,0,0
39491,2019-10-21,1931,0,1931,193,2124,2124,0,0
39492,2019-10-21,1782,0,1782,178,1960,1960,0,0
39493,2019-10-21,2673,0,2673,267,2940,2940,0,0
39494,2019-10-21,2673,0,2673,267,2940,2940,0,0
39495,2019-10-21,1058,0,1058,84,1142,1142,0,0
39496,2019-10-21,882,0,882,70,952,952,0,0
39497,2019-10-21,733,0,733,58,791,791,0,0
39498,2019-10-21,900,0,900,72,972,972,0,0
39499,2019-10-21,1040,0,1040,83,1123,1123,0,0
39500,2019-10-21,492,0,492,39,531,531,0,0
39501,2019-10-21,891,0,891,89,980,980,0,0
39502,2019-10-21,1782,0,1782,178,1960,0,1960,0
39503,2019-10-21,956,0,956,76,1032,1032,0,0
39504,2019-10-21,835,0,835,66,901,901,0,0
39505,2019-10-21,1504,0,1504,120,1624,0,1624,0
39506,2019-10-21,2068,0,2068,206,2274,2274,0,0
39507,2019-10-21,1782,0,1782,178,1960,1960,0,0
39508,2019-10-21,1782,0,1782,178,1960,1960,0,0
39509,2019-10-21,1782,0,1782,178,1960,1960,0,0
39510,2019-10-21,557,0,557,44,601,0,601,0
39511,2019-10-21,288,0,288,23,311,311,0,0
39512,2019-10-21,232,0,232,18,250,250,0,0
39513,2019-10-21,464,0,464,37,501,501,0,0
39514,2019-10-21,628,0,628,62,690,690,0,0
39515,2019-10-21,1112,0,1112,111,1223,1223,0,0
39516,2019-10-21,919,0,919,73,992,992,0,0
39517,2019-10-21,1426,0,1426,142,1568,0,1568,0
39518,2019-10-21,260,0,260,20,280,280,0,0
39519,2019-10-21,613,0,613,49,662,662,0,0
39520,2019-10-21,1017,0,1017,101,1118,1118,0,0
39521,2019-10-21,928,0,928,74,1002,1002,0,0
39522,2019-10-21,1038,0,1038,103,1141,0,0,1141
39523,2019-10-21,548,0,548,43,591,591,0,0
39524,2019-10-21,978,0,978,78,1056,1056,0,0
39525,2019-10-21,974,0,974,77,1051,1051,0,0
39526,2019-10-21,1232,0,1232,123,1355,1355,0,0
39527,2019-10-21,798,0,798,63,861,861,0,0
39528,2019-10-21,743,0,743,59,802,802,0,0
39529,2019-10-21,1782,0,1782,178,1960,1960,0,0
39530,2019-10-21,1344,0,1344,107,1451,1451,0,0
39531,2019-10-21,891,0,891,89,980,980,0,0
39532,2019-10-21,1782,0,1782,178,1960,1960,0,0
39533,2019-10-21,546,0,546,54,600,600,0,0
39534,2019-10-21,1782,0,1782,178,1960,1960,0,0
39535,2019-10-21,1086,0,1086,86,1172,1172,0,0
39536,2019-10-21,409,0,409,32,441,441,0,0
39537,2019-10-21,891,0,891,89,980,980,0,0
39538,2019-10-21,408,0,408,32,440,440,0,0
39539,2019-10-21,279,0,279,22,301,301,0,0
39540,2019-10-21,167,0,167,13,180,180,0,0
39541,2019-10-21,1152,-115,1037,82,1119,0,0,1119
39542,2019-10-21,232,-46,186,14,200,200,0,0
39543,2019-10-21,556,-55,501,40,541,0,541,0
39544,2019-10-21,501,0,501,40,541,541,0,0
39545,2019-10-21,1263,0,1263,126,1389,0,1389,0
39546,2019-10-21,909,0,909,72,981,981,0,0
39547,2019-10-21,1782,0,1782,178,1960,1960,0,0
39548,2019-10-21,260,0,260,20,280,280,0,0
39549,2019-10-21,594,0,594,47,641,641,0,0
39550,2019-10-21,251,0,251,20,271,0,271,0
39551,2019-10-21,1394,0,1394,111,1505,1505,0,0
39552,2019-10-21,510,0,510,51,561,561,0,0
39553,2019-10-21,510,0,510,51,561,561,0,0
39554,2019-10-21,409,0,409,32,441,441,0,0
39555,2019-10-21,47,0,47,3,50,50,0,0
39556,2019-10-21,269,0,269,21,290,290,0,0
39557,2019-10-21,320,0,320,25,345,345,0,0
39558,2019-10-21,232,0,232,18,250,0,250,0
39559,2019-10-21,389,0,389,31,420,420,0,0
39560,2019-10-21,428,0,428,34,462,462,0,0
39561,2019-10-21,298,0,298,23,321,321,0,0
39562,2019-10-21,102,0,102,8,110,110,0,0
39563,2019-10-21,362,0,362,28,390,0,0,390
39564,2019-10-21,576,0,576,46,622,0,0,622
39565,2019-10-21,130,0,130,10,140,140,0,0
39566,2019-10-21,773,0,773,77,850,850,0,0
39567,2019-10-21,593,0,593,59,652,652,0,0
39568,2019-10-21,501,0,501,40,541,541,0,0
39569,2019-10-21,483,0,483,38,521,521,0,0
39570,2019-10-21,260,0,260,20,280,280,0,0
39571,2019-10-21,595,0,595,47,642,642,0,0
39572,2019-10-21,1112,0,1112,111,1223,1223,0,0
39573,2019-10-21,842,0,842,84,926,926,0,0
39574,2019-10-21,743,-74,669,53,722,722,0,0
39575,2019-10-21,353,0,353,28,381,381,0,0
39576,2019-10-21,269,0,269,21,290,290,0,0
39577,2019-10-21,1899,-189,1710,171,1881,1881,0,0
39578,2019-10-21,773,0,773,77,850,850,0,0
39579,2019-10-21,1298,0,1298,129,1427,0,0,1427
39580,2019-10-21,1354,0,1354,135,1489,1489,0,0
39581,2019-10-21,595,0,595,47,642,642,0,0
39582,2019-10-21,334,0,334,26,360,360,0,0
39583,2019-10-21,783,0,783,62,845,845,0,0
39584,2019-10-21,422,0,422,33,455,0,0,455
39585,2019-10-21,1601,0,1601,160,1761,1761,0,0
39586,2019-10-21,751,0,751,60,811,811,0,0
39587,2019-10-21,344,0,344,27,371,371,0,0
39588,2019-10-21,2592,0,2592,252,2844,2844,0,0
39589,2019-10-21,307,0,307,24,331,331,0,0
39590,2019-10-21,491,0,491,49,540,540,0,0
39591,2019-10-21,940,0,940,94,1034,1034,0,0
39592,2019-10-21,417,0,417,33,450,450,0,0
39593,2019-10-21,912,0,912,91,1003,1003,0,0
39594,2019-10-21,473,0,473,37,510,510,0,0
39595,2019-10-21,539,0,539,43,582,582,0,0
39596,2019-10-21,760,0,760,60,820,820,0,0
39597,2019-10-21,380,0,380,30,410,410,0,0
39598,2019-10-21,1819,0,1819,181,2000,0,0,2000
39599,2019-10-21,1503,0,1503,120,1623,0,1623,0
39600,2019-10-21,742,0,742,59,801,801,0,0
39601,2019-10-21,547,0,547,43,590,590,0,0
39602,2019-10-21,705,0,705,56,761,0,761,0
39603,2019-10-21,2319,0,2319,231,2550,2550,0,0
39604,2019-10-21,622,0,622,49,671,671,0,0
39605,2019-10-21,983,0,983,78,1061,1061,0,0
39606,2019-10-21,446,0,446,35,481,481,0,0
39607,2019-10-21,251,0,251,20,271,271,0,0
39608,2019-10-21,381,0,381,30,411,0,411,0
39609,2019-10-21,937,0,937,74,1011,0,1011,0
39610,2019-10-21,734,0,734,58,792,792,0,0
39611,2019-10-21,363,-36,327,26,353,353,0,0
39612,2019-10-21,103,-10,93,7,100,100,0,0
39613,2019-10-21,658,0,658,65,723,723,0,0
39614,2019-10-21,773,0,773,77,850,850,0,0
39615,2019-10-21,1546,0,1546,154,1700,1700,0,0
39616,2019-10-21,251,0,251,20,271,271,0,0
39617,2019-10-21,1046,0,1046,104,1150,0,1150,0
39618,2019-10-21,1046,0,1046,104,1150,0,1150,0
39619,2019-10-21,1280,0,1280,102,1382,1382,0,0
39620,2019-10-21,1589,0,1589,158,1747,1747,0,0
39621,2019-10-21,1546,0,1546,154,1700,1700,0,0
39622,2019-10-21,139,0,139,11,150,150,0,0
39623,2019-10-21,1271,-127,1144,91,1235,1235,0,0
39624,2019-10-21,593,0,593,47,640,640,0,0
39625,2019-10-21,1326,0,1326,106,1432,0,1432,0
39626,2019-10-21,1260,0,1260,126,1386,0,1386,0
39627,2019-10-22,2454,0,2454,245,2699,2699,0,0
39628,2019-10-22,232,0,232,18,250,0,0,250
39629,2019-10-22,-491,0,-491,-39,-530,-530,0,0
39630,2019-10-22,491,0,491,39,530,530,0,0
39631,2019-10-22,1168,0,1168,116,1284,1284,0,0
39632,2019-10-22,613,0,613,49,662,662,0,0
39633,2019-10-22,371,0,371,29,400,400,0,0
39634,2019-10-22,628,0,628,62,690,690,0,0
39635,2019-10-22,658,0,658,65,723,723,0,0
39636,2019-10-22,519,0,519,51,570,570,0,0
39637,2019-10-22,973,0,973,97,1070,1070,0,0
39638,2019-10-22,1067,0,1067,106,1173,1173,0,0
39639,2019-10-22,890,0,890,89,979,979,0,0
39640,2019-10-22,1027,0,1027,102,1129,1129,0,0
39641,2019-10-22,714,0,714,57,771,771,0,0
39642,2019-10-22,1233,0,1233,123,1356,1356,0,0
39643,2019-10-22,463,0,463,46,509,509,0,0
39644,2019-10-22,352,0,352,28,380,380,0,0
39645,2019-10-22,370,0,370,37,407,407,0,0
39646,2019-10-22,370,0,370,29,399,399,0,0
39647,2019-10-22,491,0,491,49,540,540,0,0
39648,2019-10-22,780,0,780,62,842,842,0,0
39649,2019-10-22,370,0,370,37,407,407,0,0
39650,2019-10-22,491,0,491,49,540,540,0,0
39651,2019-10-22,475,0,475,38,513,513,0,0
39652,2019-10-22,167,0,167,13,180,0,180,0
39653,2019-10-22,232,0,232,18,250,250,0,0
39654,2019-10-22,1324,0,1324,132,1456,0,1456,0
39655,2019-10-22,778,0,778,77,855,855,0,0
39656,2019-10-22,2408,0,2408,240,2648,2648,0,0
39657,2019-10-22,621,0,621,62,683,683,0,0
39658,2019-10-22,740,0,740,74,814,814,0,0
39659,2019-10-22,740,0,740,74,814,814,0,0
39660,2019-10-22,428,0,428,34,462,462,0,0
39661,2019-10-22,1009,0,1009,100,1109,1109,0,0
39662,2019-10-22,429,0,429,34,463,0,463,0
39663,2019-10-22,520,0,520,41,561,561,0,0
39664,2019-10-22,566,0,566,45,611,611,0,0
39665,2019-10-22,1520,0,1520,152,1672,0,0,1672
39666,2019-10-22,604,0,604,48,652,652,0,0
39667,2019-10-22,510,0,510,40,550,550,0,0
39668,2019-10-22,260,0,260,20,280,280,0,0
39669,2019-10-22,316,0,316,25,341,341,0,0
39670,2019-10-22,491,0,491,49,540,540,0,0
39671,2019-10-22,186,0,186,14,200,200,0,0
39672,2019-10-22,740,0,740,74,814,0,0,814
39673,2019-10-22,334,0,334,26,360,360,0,0
39674,2019-10-22,621,0,621,62,683,683,0,0
39675,2019-10-22,472,0,472,37,509,509,0,0
39676,2019-10-22,937,0,937,74,1011,1011,0,0
39677,2019-10-22,2203,0,2203,220,2423,0,2423,0
39678,2019-10-22,843,0,843,67,910,910,0,0
39679,2019-10-22,880,0,880,88,968,968,0,0
39680,2019-10-22,232,0,232,18,250,250,0,0
39681,2019-10-22,334,0,334,26,360,360,0,0
39682,2019-10-22,658,0,658,65,723,723,0,0
39683,2019-10-22,1288,0,1288,128,1416,0,1416,0
39684,2019-10-22,418,0,418,33,451,451,0,0
39685,2019-10-22,260,0,260,20,280,280,0,0
39686,2019-10-22,740,0,740,74,814,814,0,0
39687,2019-10-22,696,0,696,69,765,765,0,0
39688,2019-10-23,751,0,751,75,826,826,0,0
39689,2019-10-23,1706,0,1706,136,1842,1842,0,0
39690,2019-10-23,492,0,492,39,531,531,0,0
39691,2019-10-23,370,0,370,37,407,407,0,0
39692,2019-10-23,1151,0,1151,92,1243,1243,0,0
39693,2019-10-23,936,0,936,93,1029,1029,0,0
39694,2019-10-23,845,0,845,67,912,912,0,0
39695,2019-10-23,520,0,520,41,561,561,0,0
39696,2019-10-23,891,0,891,89,980,980,0,0
39697,2019-10-23,418,0,418,33,451,451,0,0
39698,2019-10-23,1782,0,1782,178,1960,1960,0,0
39699,2019-10-23,834,-83,751,60,811,811,0,0
39700,2019-10-23,463,0,463,37,500,500,0,0
39701,2019-10-23,632,0,632,50,682,682,0,0
39702,2019-10-23,1122,0,1122,112,1234,1234,0,0
39703,2019-10-23,779,-77,702,56,758,758,0,0
39704,2019-10-23,1603,0,1603,160,1763,1763,0,0
39705,2019-10-23,1697,-169,1528,122,1650,0,1650,0
39706,2019-10-23,723,-72,651,52,703,0,703,0
39707,2019-10-23,2687,0,2687,268,2955,2955,0,0
39708,2019-10-23,325,0,325,26,351,351,0,0
39709,2019-10-23,445,0,445,35,480,480,0,0
39710,2019-10-23,1205,0,1205,120,1325,1325,0,0
39711,2019-10-23,668,0,668,53,721,721,0,0
39712,2019-10-23,159,0,159,12,171,171,0,0
39713,2019-10-23,1512,0,1512,120,1632,1632,0,0
39714,2019-10-23,417,0,417,33,450,450,0,0
39715,2019-10-23,706,0,706,56,762,762,0,0
39716,2019-10-23,557,0,557,44,601,601,0,0
39717,2019-10-23,918,0,918,91,1009,1009,0,0
39718,2019-10-23,983,0,983,78,1061,1061,0,0
39719,2019-10-23,946,0,946,75,1021,1021,0,0
39720,2019-10-23,631,0,631,50,681,681,0,0
39721,2019-10-23,297,0,297,23,320,0,0,320
39722,2019-10-23,743,0,743,59,802,802,0,0
39723,2019-10-23,399,0,399,31,430,430,0,0
39724,2019-10-23,141,0,141,11,152,152,0,0
39725,2019-10-23,1307,0,1307,130,1437,1437,0,0
39726,2019-10-23,891,0,891,89,980,980,0,0
39727,2019-10-23,676,0,676,67,743,743,0,0
39728,2019-10-23,882,0,882,70,952,952,0,0
39729,2019-10-23,399,-39,360,28,388,388,0,0
39730,2019-10-23,891,0,891,89,980,980,0,0
39731,2019-10-23,473,0,473,37,510,510,0,0
39732,2019-10-23,891,0,891,89,980,980,0,0
39733,2019-10-23,911,0,911,72,983,983,0,0
39734,2019-10-23,1546,0,1546,154,1700,1700,0,0
39735,2019-10-23,538,0,538,43,581,581,0,0
39736,2019-10-23,511,0,511,51,562,562,0,0
39737,2019-10-23,334,0,334,26,360,360,0,0
39738,2019-10-23,1167,0,1167,116,1283,1283,0,0
39739,2019-10-23,724,0,724,57,781,781,0,0
39740,2019-10-23,306,0,306,24,330,330,0,0
39741,2019-10-23,548,0,548,43,591,591,0,0
39742,2019-10-23,550,0,550,44,594,0,594,0
39743,2019-10-23,773,0,773,77,850,0,850,0
39744,2019-10-23,465,0,465,37,502,502,0,0
39745,2019-10-23,491,0,491,49,540,540,0,0
39746,2019-10-23,538,0,538,43,581,581,0,0
39747,2019-10-23,1046,0,1046,104,1150,0,1150,0
39748,2019-10-23,1148,0,1148,114,1262,1262,0,0
39749,2019-10-23,773,0,773,77,850,850,0,0
39750,2019-10-23,278,0,278,22,300,300,0,0
39751,2019-10-23,891,0,891,89,980,980,0,0
39752,2019-10-23,1125,0,1125,112,1237,1237,0,0
39753,2019-10-23,773,0,773,77,850,850,0,0
39754,2019-10-23,778,0,778,77,855,855,0,0
39755,2019-10-23,1067,0,1067,85,1152,1152,0,0
39756,2019-10-23,1782,0,1782,178,1960,1960,0,0
39757,2019-10-23,390,0,390,31,421,421,0,0
39758,2019-10-23,1782,0,1782,178,1960,1960,0,0
39759,2019-10-23,510,0,510,40,550,550,0,0
39760,2019-10-23,798,0,798,63,861,861,0,0
39761,2019-10-23,1195,0,1195,119,1314,1314,0,0
39762,2019-10-23,-687,0,-687,-54,-741,-741,0,0
39763,2019-10-23,687,0,687,54,741,741,0,0
39764,2019-10-23,1205,0,1205,96,1301,1301,0,0
39765,2019-10-23,1630,0,1630,163,1793,0,1793,0
39766,2019-10-23,687,0,687,54,741,741,0,0
39767,2019-10-23,464,0,464,37,501,501,0,0
39768,2019-10-23,399,0,399,39,438,438,0,0
39769,2019-10-23,427,0,427,34,461,461,0,0
39770,2019-10-23,861,0,861,86,947,947,0,0
39771,2019-10-23,306,0,306,24,330,330,0,0
39772,2019-10-23,982,0,982,98,1080,0,1080,0
39773,2019-10-23,1403,0,1403,140,1543,1543,0,0
39774,2019-10-23,642,0,642,51,693,693,0,0
39775,2019-10-23,817,0,817,65,882,882,0,0
39776,2019-10-23,2092,0,2092,209,2301,2301,0,0
39777,2019-10-24,149,0,149,11,160,160,0,0
39778,2019-10-24,871,0,871,87,958,958,0,0
39779,2019-10-24,519,0,519,51,570,570,0,0
39780,2019-10-24,1074,0,1074,107,1181,1181,0,0
39781,2019-10-24,167,0,167,13,180,180,0,0
39782,2019-10-24,2217,0,2217,177,2394,2394,0,0
39783,2019-10-24,927,0,927,74,1001,1001,0,0
39784,2019-10-24,511,0,511,40,551,0,551,0
39785,2019-10-24,1391,0,1391,111,1502,1502,0,0
39786,2019-10-24,445,0,445,35,480,480,0,0
39787,2019-10-24,251,0,251,25,276,276,0,0
39788,2019-10-24,817,0,817,81,898,898,0,0
39789,2019-10-24,585,0,585,58,643,0,643,0
39790,2019-10-24,399,-39,360,36,396,396,0,0
39791,2019-10-24,891,0,891,89,980,980,0,0
39792,2019-10-24,733,0,733,73,806,806,0,0
39793,2019-10-24,353,0,353,28,381,381,0,0
39794,2019-10-24,557,0,557,44,601,601,0,0
39795,2019-10-24,1782,0,1782,178,1960,0,0,1960
39796,2019-10-24,297,0,297,29,326,0,326,0
39797,2019-10-24,269,0,269,21,290,290,0,0
39798,2019-10-24,2601,0,2601,260,2861,2861,0,0
39799,2019-10-24,1091,0,1091,109,1200,1200,0,0
39800,2019-10-24,75,0,75,6,81,81,0,0
39801,2019-10-24,835,0,835,66,901,0,0,901
39802,2019-10-24,796,0,796,63,859,859,0,0
39803,2019-10-24,982,0,982,98,1080,1080,0,0
39804,2019-10-24,390,0,390,31,421,0,421,0
39805,2019-10-24,982,0,982,78,1060,1060,0,0
39806,2019-10-24,456,0,456,36,492,492,0,0
39807,2019-10-24,1256,0,1256,125,1381,1381,0,0
39808,2019-10-24,538,0,538,43,581,581,0,0
39809,2019-10-24,1744,0,1744,174,1918,1918,0,0
39810,2019-10-24,250,0,250,25,275,275,0,0
39811,2019-10-24,955,0,955,95,1050,1050,0,0
39812,2019-10-24,1056,0,1056,105,1161,1161,0,0
39813,2019-10-24,891,0,891,89,980,980,0,0
39814,2019-10-24,1076,0,1076,86,1162,0,0,1162
39815,2019-10-24,566,0,566,45,611,611,0,0
39816,2019-10-24,195,0,195,19,214,214,0,0
39817,2019-10-24,808,-80,728,58,786,786,0,0
39818,2019-10-24,315,0,315,31,346,346,0,0
39819,2019-10-24,740,0,740,74,814,814,0,0
39820,2019-10-24,1427,0,1427,142,1569,1569,0,0
39821,2019-10-24,417,0,417,33,450,450,0,0
39822,2019-10-24,334,0,334,33,367,367,0,0
39823,2019-10-24,1343,0,1343,134,1477,1477,0,0
39824,2019-10-24,668,0,668,53,721,721,0,0
39825,2019-10-24,798,0,798,63,861,861,0,0
39826,2019-10-24,409,0,409,32,441,441,0,0
39827,2019-10-24,631,0,631,50,681,681,0,0
39828,2019-10-24,362,0,362,28,390,390,0,0
39829,2019-10-24,204,0,204,20,224,224,0,0
39830,2019-10-24,204,0,204,16,220,220,0,0
39831,2019-10-24,288,0,288,28,316,316,0,0
39832,2019-10-24,528,0,528,52,580,580,0,0
39833,2019-10-24,464,0,464,37,501,501,0,0
39834,2019-10-24,408,0,408,32,440,440,0,0
39835,2019-10-24,779,0,779,62,841,841,0,0
39836,2019-10-24,902,0,902,72,974,0,974,0
39837,2019-10-24,500,0,500,40,540,540,0,0
39838,2019-10-24,761,0,761,60,821,821,0,0
39839,2019-10-24,417,0,417,33,450,450,0,0
39840,2019-10-24,856,0,856,68,924,0,924,0
39841,2019-10-24,362,0,362,28,390,390,0,0
39842,2019-10-24,251,0,251,20,271,271,0,0
39843,2019-10-24,195,0,195,15,210,210,0,0
39844,2019-10-24,1664,0,1664,166,1830,1830,0,0
39845,2019-10-24,740,0,740,74,814,814,0,0
39846,2019-10-24,318,0,318,25,343,343,0,0
39847,2019-10-24,437,0,437,34,471,471,0,0
39848,2019-10-24,1076,0,1076,86,1162,1162,0,0
39849,2019-10-24,669,0,669,53,722,722,0,0
39850,2019-10-24,269,0,269,21,290,290,0,0
39851,2019-10-24,428,0,428,34,462,462,0,0
39852,2019-10-24,773,0,773,77,850,850,0,0
39853,2019-10-24,139,0,139,11,150,150,0,0
39854,2019-10-24,778,0,778,77,855,855,0,0
39855,2019-10-24,1162,0,1162,116,1278,1278,0,0
39856,2019-10-24,773,0,773,77,850,850,0,0
39857,2019-10-24,773,0,773,77,850,850,0,0
39858,2019-10-24,807,0,807,64,871,871,0,0
39859,2019-10-24,650,0,650,52,702,0,702,0
39860,2019-10-24,658,0,658,52,710,710,0,0
39861,2019-10-24,102,0,102,8,110,0,0,110
39862,2019-10-24,1546,0,1546,154,1700,1700,0,0
39863,2019-10-24,-102,0,-102,-8,-110,0,0,-110
39864,2019-10-24,390,0,390,31,421,421,0,0
39865,2019-10-24,538,0,538,43,581,581,0,0
39866,2019-10-24,1334,0,1334,133,1467,1467,0,0
39867,2019-10-24,773,0,773,77,850,0,850,0
39868,2019-10-24,863,0,863,69,932,932,0,0
39869,2019-10-24,1265,0,1265,126,1391,1391,0,0
39870,2019-10-24,1810,0,1810,181,1991,1991,0,0
39871,2019-10-25,214,0,214,21,235,235,0,0
39872,2019-10-25,911,0,911,72,983,0,983,0
39873,2019-10-25,872,0,872,69,941,941,0,0
39874,2019-10-25,1131,0,1131,113,1244,1244,0,0
39875,2019-10-25,325,0,325,26,351,0,0,351
39876,2019-10-25,1782,0,1782,178,1960,0,1960,0
39877,2019-10-25,1114,0,1114,89,1203,1203,0,0
39878,2019-10-25,557,0,557,44,601,601,0,0
39879,2019-10-25,232,0,232,18,250,250,0,0
39880,2019-10-25,232,0,232,18,250,250,0,0
39881,2019-10-25,1224,0,1224,97,1321,0,0,1321
39882,2019-10-25,484,0,484,38,522,0,0,522
39883,2019-10-25,882,0,882,70,952,952,0,0
39884,2019-10-25,548,0,548,43,591,591,0,0
39885,2019-10-25,604,0,604,48,652,652,0,0
39886,2019-10-25,446,0,446,44,490,490,0,0
39887,2019-10-25,446,0,446,35,481,481,0,0
39888,2019-10-25,1383,0,1383,110,1493,0,1493,0
39889,2019-10-25,687,0,687,54,741,741,0,0
39890,2019-10-25,1782,0,1782,178,1960,1960,0,0
39891,2019-10-25,1104,0,1104,88,1192,1192,0,0
39892,2019-10-25,576,0,576,46,622,622,0,0
39893,2019-10-25,732,0,732,73,805,805,0,0
39894,2019-10-25,834,0,834,83,917,917,0,0
39895,2019-10-25,334,0,334,26,360,360,0,0
39896,2019-10-25,788,0,788,63,851,851,0,0
39897,2019-10-25,1141,0,1141,91,1232,1232,0,0
